recipe_id,target_ingredient_id,target_ingredient_name,target_canonical_name,candidate_ingredient_id,candidate_ingredient_name,candidate_canonical_name,original_sqe,new_sqe,delta_sqe,accept_or_reject,explanation
1,1,mezcal,mezcal,17,barsol primero quebranta pisco,pisco,0.5771178720022039,0.6017646300562522,0.024646758054048368,accept,替代后整体结构质量提升，SQE 总分增加了 0.0246 平衡度提升 (0.0818) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (pisco vs mezcal) 候选原料与目标原料兼容性较低 (0.33)
1,1,mezcal,mezcal,12,barsol selecto italia pisco,pisco,0.5771178720022039,0.6017646300562522,0.024646758054048368,accept,替代后整体结构质量提升，SQE 总分增加了 0.0246 平衡度提升 (0.0818) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (pisco vs mezcal) 候选原料与目标原料兼容性较低 (0.33)
1,1,mezcal,mezcal,1086,barsol supremo moste verde italia pisco,pisco,0.5771178720022039,0.6017646300562522,0.024646758054048368,accept,替代后整体结构质量提升，SQE 总分增加了 0.0246 平衡度提升 (0.0818) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (pisco vs mezcal) 候选原料与目标原料兼容性较低 (0.33)
1,1,mezcal,mezcal,505,chilled dry white wine,white wine,0.5771178720022039,0.5724416657807022,-0.004676206221501666,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0047) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (white wine vs mezcal) 候选原料与目标原料兼容性较低 (0.33)
1,1,mezcal,mezcal,750,sparkling wine,sparkling wine,0.5771178720022039,0.5627387342007893,-0.014379137801414532,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0144) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (sparkling wine vs mezcal) 候选原料与目标原料兼容性较低 (0.34)
1,1,mezcal,mezcal,49,champagne,champagne,0.5771178720022039,0.5626822172289876,-0.014435654773216289,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0144) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (champagne vs mezcal) 候选原料与目标原料兼容性较低 (0.33)
1,1,mezcal,mezcal,503,chilled dry champagne,champagne,0.5771178720022039,0.5626822172289876,-0.014435654773216289,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0144) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (champagne vs mezcal) 候选原料与目标原料兼容性较低 (0.33)
1,1,mezcal,mezcal,199,applejack,applejack,0.5771178720022039,0.5593753203586623,-0.01774255164354155,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0177) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (applejack vs mezcal) 候选原料与目标原料兼容性较低 (0.34)
1,1,mezcal,mezcal,488,old potrero straight rye whiskey,rye whiskey,0.5771178720022039,0.5552162206967912,-0.02190165130541266,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0219) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (rye whiskey vs mezcal) 候选原料与目标原料兼容性较低 (0.33)
1,1,mezcal,mezcal,527,pear brandy,pear brandy,0.5771178720022039,0.5497291245086335,-0.027388747493570342,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0274) 平衡度下降 (-0.0633) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (pear brandy vs mezcal) 候选原料与目标原料兼容性较低 (0.33)
1,1,mezcal,mezcal,698,christmas spirit,christmas spirit,0.5771178720022039,0.5426678869499346,-0.03444998505226926,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0344) 平衡度下降 (-0.0829) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (christmas spirit vs mezcal) 候选原料与目标原料兼容性中等 (0.48)
1,1,mezcal,mezcal,37,luxardo sangue morlacco cherry liqueur,cherry liqueur,0.5771178720022039,0.5412203380677636,-0.035897533934440284,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0359) 平衡度下降 (-0.0886) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (cherry liqueur vs mezcal) 候选原料与目标原料兼容性较低 (0.33)
1,1,mezcal,mezcal,1350,white rum,rum,0.5771178720022039,0.5410653054129193,-0.036052566589284574,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0361) 平衡度下降 (-0.0939) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (rum vs mezcal) 候选原料与目标原料兼容性较低 (0.35)
1,1,mezcal,mezcal,1539,1 oz pastis prado,pastis,0.5771178720022039,0.5312514232882576,-0.045866448713946295,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0459) 平衡度下降 (-0.1146) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (pastis vs mezcal) 候选原料与目标原料兼容性较低 (0.33)
1,1,mezcal,mezcal,106,pink pigeon rum,rum,0.5771178720022039,0.5304511750127795,-0.04666669698942438,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0467) 平衡度下降 (-0.1201) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (rum vs mezcal) 候选原料与目标原料兼容性较低 (0.35)
1,1,mezcal,mezcal,1173,english harbour rum,rum,0.5771178720022039,0.5304511750127795,-0.04666669698942438,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0467) 平衡度下降 (-0.1201) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (rum vs mezcal) 候选原料与目标原料兼容性较低 (0.35)
1,1,mezcal,mezcal,2447,aged rum,rum,0.5771178720022039,0.5304511750127795,-0.04666669698942438,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0467) 平衡度下降 (-0.1201) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (rum vs mezcal) 候选原料与目标原料兼容性较低 (0.35)
1,1,mezcal,mezcal,636,english harbour rum 5 yo,rum,0.5771178720022039,0.5304511750127795,-0.04666669698942438,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0467) 平衡度下降 (-0.1201) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (rum vs mezcal) 候选原料与目标原料兼容性较低 (0.35)
1,1,mezcal,mezcal,1110,light rum,rum,0.5771178720022039,0.5304511750127795,-0.04666669698942438,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0467) 平衡度下降 (-0.1201) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (rum vs mezcal) 候选原料与目标原料兼容性较低 (0.35)
1,1,mezcal,mezcal,84,banks 5 rum,rum,0.5771178720022039,0.5304511750127795,-0.04666669698942438,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0467) 平衡度下降 (-0.1201) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (rum vs mezcal) 候选原料与目标原料兼容性较低 (0.35)
1,1,mezcal,mezcal,213,banks 5 island rum,rum,0.5771178720022039,0.5304511750127795,-0.04666669698942438,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0467) 平衡度下降 (-0.1201) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (rum vs mezcal) 候选原料与目标原料兼容性较低 (0.35)
1,1,mezcal,mezcal,552,bacardi superior rum,rum,0.5771178720022039,0.5304511750127795,-0.04666669698942438,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0467) 平衡度下降 (-0.1201) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (rum vs mezcal) 候选原料与目标原料兼容性较低 (0.35)
1,1,mezcal,mezcal,588,oz pink pigeon rum,rum,0.5771178720022039,0.5304511750127795,-0.04666669698942438,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0467) 平衡度下降 (-0.1201) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (rum vs mezcal) 候选原料与目标原料兼容性较低 (0.35)
1,1,mezcal,mezcal,1099,d'aristi 10 yr rum,rum,0.5771178720022039,0.5304511750127795,-0.04666669698942438,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0467) 平衡度下降 (-0.1201) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (rum vs mezcal) 候选原料与目标原料兼容性较低 (0.35)
1,1,mezcal,mezcal,1207,el dorado 12 year old rum,rum,0.5771178720022039,0.5304511750127795,-0.04666669698942438,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0467) 平衡度下降 (-0.1201) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (rum vs mezcal) 候选原料与目标原料兼容性较低 (0.35)
1,1,mezcal,mezcal,1253,blended lightly aged rum,rum,0.5771178720022039,0.5304511750127795,-0.04666669698942438,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0467) 平衡度下降 (-0.1201) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (rum vs mezcal) 候选原料与目标原料兼容性较低 (0.35)
1,1,mezcal,mezcal,1554,c pink pigeon rum,rum,0.5771178720022039,0.5304511750127795,-0.04666669698942438,accept,替代后整体结构质量基本保持稳定，SQE 总分变化不大 (-0.0467) 平衡度下降 (-0.1201) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (rum vs mezcal) 候选原料与目标原料兼容性较低 (0.35)
1,1,mezcal,mezcal,506,ypioca brasilizar cachaca prata classica,cachaca,0.5771178720022039,0.5258027553861543,-0.051315116616049594,reject,替代后整体结构质量下降，SQE 总分减少了 0.0513 平衡度下降 (-0.1364) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (cachaca vs mezcal) 候选原料与目标原料兼容性较低 (0.36)
1,1,mezcal,mezcal,1146,1/2 oz ypiòca,cachaca,0.5771178720022039,0.5258027553861543,-0.051315116616049594,reject,替代后整体结构质量下降，SQE 总分减少了 0.0513 平衡度下降 (-0.1364) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (cachaca vs mezcal) 候选原料与目标原料兼容性较低 (0.36)
1,1,mezcal,mezcal,551,avuá prata cachaça,cachaca,0.5771178720022039,0.5258027553861543,-0.051315116616049594,reject,替代后整体结构质量下降，SQE 总分减少了 0.0513 平衡度下降 (-0.1364) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (cachaca vs mezcal) 候选原料与目标原料兼容性较低 (0.36)
1,1,mezcal,mezcal,1089,avua cachaca prata,cachaca,0.5771178720022039,0.5258027553861543,-0.051315116616049594,reject,替代后整体结构质量下降，SQE 总分减少了 0.0513 平衡度下降 (-0.1364) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (cachaca vs mezcal) 候选原料与目标原料兼容性较低 (0.36)
1,1,mezcal,mezcal,107,luxardo amaretto di saschira,amaretto,0.5771178720022039,0.51812616896076,-0.058991703041443855,reject,替代后整体结构质量下降，SQE 总分减少了 0.0590 平衡度下降 (-0.1526) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (amaretto vs mezcal) 候选原料与目标原料兼容性较低 (0.34)
1,1,mezcal,mezcal,168,ypioca brasilizar cachaca prata reserva especial,cachaca,0.5771178720022039,0.5126782983027973,-0.06443957369940656,reject,替代后整体结构质量下降，SQE 总分减少了 0.0644 平衡度下降 (-0.1741) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (cachaca vs mezcal) 候选原料与目标原料兼容性较低 (0.36)
1,1,mezcal,mezcal,824,ypioca brasilizar cachaca ouro reserva especial,cachaca,0.5771178720022039,0.5126782983027973,-0.06443957369940656,reject,替代后整体结构质量下降，SQE 总分减少了 0.0644 平衡度下降 (-0.1741) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (cachaca vs mezcal) 候选原料与目标原料兼容性较低 (0.36)
1,1,mezcal,mezcal,1027,nikka coffey grain whisky,whisky,0.5771178720022039,0.4852141794581969,-0.09190369254400699,reject,替代后整体结构质量下降，SQE 总分减少了 0.0919 平衡度下降 (-0.2475) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (whisky vs mezcal) 候选原料与目标原料兼容性较低 (0.37)
1,1,mezcal,mezcal,682,nikka coffey grain whiskey,whiskey,0.5771178720022039,0.48490210378890725,-0.09221576821329663,reject,替代后整体结构质量下降，SQE 总分减少了 0.0922 平衡度下降 (-0.2475) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (whiskey vs mezcal) 候选原料与目标原料兼容性较低 (0.36)
1,1,mezcal,mezcal,936,jack daniel's,whiskey,0.5771178720022039,0.48490210378890725,-0.09221576821329663,reject,替代后整体结构质量下降，SQE 总分减少了 0.0922 平衡度下降 (-0.2475) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (whiskey vs mezcal) 候选原料与目标原料兼容性较低 (0.36)
1,1,mezcal,mezcal,902,j.h. cutter whisky,whisky,0.5771178720022039,0.4768938756636381,-0.10022399633856577,reject,替代后整体结构质量下降，SQE 总分减少了 0.1002 平衡度下降 (-0.2712) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (whisky vs mezcal) 候选原料与目标原料兼容性较低 (0.37)
1,1,mezcal,mezcal,178,high west oat whisky,whisky,0.5771178720022039,0.4768938756636381,-0.10022399633856577,reject,替代后整体结构质量下降，SQE 总分减少了 0.1002 平衡度下降 (-0.2712) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (whisky vs mezcal) 候选原料与目标原料兼容性较低 (0.37)
1,1,mezcal,mezcal,1056,nikka whisky miyagikyo single malt 12 yo,whisky,0.5771178720022039,0.4768938756636381,-0.10022399633856577,reject,替代后整体结构质量下降，SQE 总分减少了 0.1002 平衡度下降 (-0.2712) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (whisky vs mezcal) 候选原料与目标原料兼容性较低 (0.37)
1,1,mezcal,mezcal,1278,japanese whisky,whisky,0.5771178720022039,0.4768938756636381,-0.10022399633856577,reject,替代后整体结构质量下降，SQE 总分减少了 0.1002 平衡度下降 (-0.2712) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (whisky vs mezcal) 候选原料与目标原料兼容性较低 (0.37)
1,1,mezcal,mezcal,1483,nikka coffey malt whisky,whisky,0.5771178720022039,0.4768938756636381,-0.10022399633856577,reject,替代后整体结构质量下降，SQE 总分减少了 0.1002 平衡度下降 (-0.2712) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (whisky vs mezcal) 候选原料与目标原料兼容性较低 (0.37)
1,1,mezcal,mezcal,639,nikka whisky taketsuru pure malt 12 yo,whisky,0.5771178720022039,0.47639211668471637,-0.10072575531748751,reject,替代后整体结构质量下降，SQE 总分减少了 0.1007 平衡度下降 (-0.2718) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (whisky vs mezcal) 候选原料与目标原料兼容性较低 (0.37)
1,1,mezcal,mezcal,159,karlsson's gold vodka,vodka,0.5771178720022039,0.46259472518226474,-0.11452314681993914,reject,替代后整体结构质量下降，SQE 总分减少了 0.1145 平衡度下降 (-0.3162) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (vodka vs mezcal) 候选原料与目标原料兼容性较低 (0.37)
1,1,mezcal,mezcal,40,hophead vodka,vodka,0.5771178720022039,0.46259472518226474,-0.11452314681993914,reject,替代后整体结构质量下降，SQE 总分减少了 0.1145 平衡度下降 (-0.3162) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (vodka vs mezcal) 候选原料与目标原料兼容性较低 (0.37)
1,1,mezcal,mezcal,1515,vodka,vodka,0.5771178720022039,0.46259472518226474,-0.11452314681993914,reject,替代后整体结构质量下降，SQE 总分减少了 0.1145 平衡度下降 (-0.3162) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (vodka vs mezcal) 候选原料与目标原料兼容性较低 (0.37)
1,1,mezcal,mezcal,2854,bottle karlsson's gold vodka,vodka,0.5771178720022039,0.46259472518226474,-0.11452314681993914,reject,替代后整体结构质量下降，SQE 总分减少了 0.1145 平衡度下降 (-0.3162) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (vodka vs mezcal) 候选原料与目标原料兼容性较低 (0.37)
1,1,mezcal,mezcal,1477,vanilla flavored vodka,vodka,0.5771178720022039,0.46259472518226474,-0.11452314681993914,reject,替代后整体结构质量下降，SQE 总分减少了 0.1145 平衡度下降 (-0.3162) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (vodka vs mezcal) 候选原料与目标原料兼容性较低 (0.37)
1,1,mezcal,mezcal,1388,oatmeal-infused karlsson's gold vodka,vodka,0.5771178720022039,0.46259472518226474,-0.11452314681993914,reject,替代后整体结构质量下降，SQE 总分减少了 0.1145 平衡度下降 (-0.3162) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (vodka vs mezcal) 候选原料与目标原料兼容性较低 (0.37)
1,1,mezcal,mezcal,1722,cherry-infused vodka,vodka,0.5771178720022039,0.46259472518226474,-0.11452314681993914,reject,替代后整体结构质量下降，SQE 总分减少了 0.1145 平衡度下降 (-0.3162) 候选原料与目标原料角色相同 (base_spirit) 候选原料与目标原料属于不同的 canonical 类别 (vodka vs mezcal) 候选原料与目标原料兼容性较低 (0.37)
